id,url
69446065,2-BHK-1290-Sq-ft-Multistorey-Apartment-FOR-Sale-Baner-in-Pune-r1&id=4d423639343436303635
70720671,3-BHK-1500-Sq-ft-Multistorey-Apartment-FOR-Sale-Bavdhan-in-Pune&id=4d423730373230363731
73466413,3-BHK-1522-Sq-ft-Multistorey-Apartment-FOR-Sale-Bhugaon-in-Pune&id=4d423733343636343133
76074157,2-BHK-1000-Sq-ft-Multistorey-Apartment-FOR-Sale-Kharadi-in-Pune&id=4d423736303734313537
75698401,2-BHK-1238-Sq-ft-Multistorey-Apartment-FOR-Sale-Hinjewadi-in-Pune&id=4d423735363938343031
75671931,3-BHK-1500-Sq-ft-Multistorey-Apartment-FOR-Sale-Kondhwa-in-Pune&id=4d423735363731393331
68145237,2-BHK-1200-Sq-ft-Multistorey-Apartment-FOR-Sale-Magarpatta-City-in-Pune&id=4d423638313435323337
68145233,2-BHK-1200-Sq-ft-Multistorey-Apartment-FOR-Sale-Magarpatta-City-in-Pune&id=4d423638313435323333
73418493,3-BHK-1200-Sq-ft-Multistorey-Apartment-FOR-Sale-Bavdhan-in-Pune&id=4d423733343138343933
72978113,3-BHK-1550-Sq-ft-Multistorey-Apartment-FOR-Sale-Wakad-in-Pune&id=4d423732393738313133
73888717,3-BHK-1493-Sq-ft-Multistorey-Apartment-FOR-Sale-Tathawade-in-Pune&id=4d423733383838373137
75671895,2-BHK-1080-Sq-ft-Multistorey-Apartment-FOR-Sale-Pimpri-in-Pune&id=4d423735363731383935
68145445,3-BHK-1700-Sq-ft-Multistorey-Apartment-FOR-Sale-Baner-in-Pune&id=4d423638313435343435
68145443,10-BHK-1700-Sq-ft-Multistorey-Apartment-FOR-Sale-Baner-in-Pune&id=4d423638313435343433
75535225,3-BHK-1493-Sq-ft-Multistorey-Apartment-FOR-Sale-Tathawade-in-Pune-r1&id=4d423735353335323235
74301839,2-BHK-1560-Sq-ft-Multistorey-Apartment-FOR-Sale-Wakad-in-Pune&id=4d423734333031383339
73705727,2-BHK-950-Sq-ft-Multistorey-Apartment-FOR-Sale-Baner-in-Pune&id=4d423733373035373237
76163803,2-BHK-1200-Sq-ft-Multistorey-Apartment-FOR-Sale-Hinjewadi-in-Pune&id=4d423736313633383033
73249639,2-BHK-1050-Sq-ft-Multistorey-Apartment-FOR-Sale-Kharadi-in-Pune&id=4d423733323439363339
75674271,2-BHK-940-Sq-ft-Multistorey-Apartment-FOR-Sale-Sadashiv-Peth-in-Pune&id=4d423735363734323731
75717103,3-BHK-1300-Sq-ft-Multistorey-Apartment-FOR-Sale-Pimple-Nilakh-in-Pune&id=4d423735373137313033
75717097,3-BHK-1300-Sq-ft-Multistorey-Apartment-FOR-Sale-Pimple-Nilakh-in-Pune&id=4d423735373137303937
74732931,4-BHK-2100-Sq-ft-Multistorey-Apartment-FOR-Sale-NIBM-Annexe-in-Pune&id=4d423734373332393331
74733381,4-BHK-2100-Sq-ft-Multistorey-Apartment-FOR-Sale-NIBM-Annexe-in-Pune&id=4d423734373333333831
75543713,2-BHK-1210-Sq-ft-Multistorey-Apartment-FOR-Sale-Hinjewadi-in-Pune&id=4d423735353433373133
70966971,3-BHK-1364-Sq-ft-Multistorey-Apartment-FOR-Sale-Bibwewadi-in-Pune&id=4d423730393636393731
74056089,3-BHK-850-Sq-ft-Multistorey-Apartment-FOR-Sale-Magarpatta-City-in-Pune&id=4d423734303536303839
76162199,3-BHK-1200-Sq-ft-Multistorey-Apartment-FOR-Sale-Hinjewadi-in-Pune&id=4d423736313632313939
